"","mean","sd","2.5%","97.5%","n_eff","Rhat4"
"psi[1748]",0.159142988828,0.12308351718614,-0.0758065325,0.39851825,4074.07754746104,0.999525809476452
"psi[1749]",0.159142988828,0.12308351718614,-0.0758065325,0.39851825,4074.07754746104,0.999525809476452
"psi[1750]",0.158820797279667,0.122834331416618,-0.0756531,0.39771125,4074.07743898465,0.999525810369258
"psi[1751]",0.158820797279667,0.122834331416618,-0.0756531,0.39771125,4074.07743898465,0.999525810369258
"psi[1752]",0.158498829417333,0.122585318389975,-0.07549967,0.396905225,4074.07806802148,0.999525808250405
"psi[1753]",0.158498829417333,0.122585318389975,-0.07549967,0.396905225,4074.07806802148,0.999525808250405
"psi[1754]",0.184958661673,0.143049743004396,-0.0881036525,0.4631646,4074.07772216532,0.999525808383896
"psi[1755]",0.184958661673,0.143049743004396,-0.0881036525,0.4631646,4074.07772216532,0.999525808383896
"psi[1756]",0.184958661673,0.143049743004396,-0.0881036525,0.4631646,4074.07772216532,0.999525808383896
"psi[1757]",0.184958661673,0.143049743004396,-0.0881036525,0.4631646,4074.07772216532,0.999525808383896
"psi[1758]",0.184958661673,0.143049743004396,-0.0881036525,0.4631646,4074.07772216532,0.999525808383896
"psi[1759]",0.184958661673,0.143049743004396,-0.0881036525,0.4631646,4074.07772216532,0.999525808383896
"psi[1760]",0.158498829417333,0.122585318389975,-0.07549967,0.396905225,4074.07806802148,0.999525808250405
"psi[1761]",0.158498829417333,0.122585318389975,-0.07549967,0.396905225,4074.07806802148,0.999525808250405
"psi[1762]",0.158498829417333,0.122585318389975,-0.07549967,0.396905225,4074.07806802148,0.999525808250405
"psi[1763]",0.158498829417333,0.122585318389975,-0.07549967,0.396905225,4074.07806802148,0.999525808250405
"psi[1764]",0.158498829417333,0.122585318389975,-0.07549967,0.396905225,4074.07806802148,0.999525808250405
"psi[1765]",0.172541000063333,0.13344574024649,-0.0821885425,0.43206845,4074.07753554186,0.999525809263887
"psi[1766]",0.172209765464,0.133189553755809,-0.0820308075,0.431239425,4074.07913998319,0.999525810434829
"psi[1767]",0.175865837427667,0.136017221891092,-0.083772365,0.4403945,4074.07791360878,0.999525808393516
"psi[1768]",0.224614295567,0.173719995286603,-0.106992925,0.562468175,4074.07771026544,0.99952580921024
"psi[1769]",0.224614295567,0.173719995286603,-0.106992925,0.562468175,4074.07771026544,0.99952580921024
"psi[1770]",0.224614295567,0.173719995286603,-0.106992925,0.562468175,4074.07771026544,0.99952580921024
"psi[1771]",0.224614295567,0.173719995286603,-0.106992925,0.562468175,4074.07771026544,0.99952580921024
"psi[1772]",0.224614295567,0.173719995286603,-0.106992925,0.562468175,4074.07771026544,0.99952580921024
"psi[1773]",0.224614295567,0.173719995286603,-0.106992925,0.562468175,4074.07771026544,0.99952580921024
"psi[1774]",0.221671462965,0.171443961322303,-0.105591625,0.555099125,4074.07783846358,0.99952581004368
"psi[1775]",0.221671462965,0.171443961322303,-0.105591625,0.555099125,4074.07783846358,0.99952581004368
"psi[1776]",0.221671462965,0.171443961322303,-0.105591625,0.555099125,4074.07783846358,0.99952581004368
"psi[1777]",0.221671462965,0.171443961322303,-0.105591625,0.555099125,4074.07783846358,0.99952581004368
"psi[1778]",0.221671462965,0.171443961322303,-0.105591625,0.555099125,4074.07783846358,0.99952581004368
"psi[1779]",0.221671462965,0.171443961322303,-0.105591625,0.555099125,4074.07783846358,0.99952581004368
"psi[1780]",0.231676073888667,0.179181668544696,-0.1103576,0.5801513,4074.07721541589,0.99952580799755
"psi[1781]",0.221671462965,0.171443961322303,-0.105591625,0.555099125,4074.07783846358,0.99952581004368
"psi[1782]",-0.131168297891633,0.101447479365134,-0.32846485,0.0624810025,4074.07855733449,0.999525807690174
"psi[1783]",-0.131168297891633,0.101447479365134,-0.32846485,0.0624810025,4074.07855733449,0.999525807690174
"psi[1784]",-0.131168297891633,0.101447479365134,-0.32846485,0.0624810025,4074.07855733449,0.999525807690174
"psi[1785]",-0.131168297891633,0.101447479365134,-0.32846485,0.0624810025,4074.07855733449,0.999525807690174
"psi[1786]",-0.131168297891633,0.101447479365134,-0.32846485,0.0624810025,4074.07855733449,0.999525807690174
"psi[1787]",-0.131168297891633,0.101447479365134,-0.32846485,0.0624810025,4074.07855733449,0.999525807690174
"psi[1788]",-0.129750733327433,0.100351122884628,-0.324915825,0.061805765,4074.08011138925,0.999525810506815
"psi[1789]",-0.129750733327433,0.100351122884628,-0.324915825,0.061805765,4074.08011138925,0.999525810506815
"psi[1790]",-0.129750733327433,0.100351122884628,-0.324915825,0.061805765,4074.08011138925,0.999525810506815
"psi[1791]",-0.1316988069196,0.101857791288457,-0.32979385,0.0627337525,4074.07790106199,0.999525808229647
"psi[1792]",-0.1316988069196,0.101857791288457,-0.32979385,0.0627337525,4074.07790106199,0.999525808229647
"psi[1793]",-0.1316988069196,0.101857791288457,-0.32979385,0.0627337525,4074.07790106199,0.999525808229647
"psi[1794]",-0.1316988069196,0.101857791288457,-0.32979385,0.0627337525,4074.07790106199,0.999525808229647
"psi[1795]",-0.1316988069196,0.101857791288457,-0.32979385,0.0627337525,4074.07790106199,0.999525808229647
"psi[1796]",0.158177057654667,0.122336451251105,-0.0753464375,0.396099225,4074.07661419338,0.99952580850299
"psi[1797]",0.157213043903333,0.121590879904196,-0.074887245,0.393685225,4074.07761791746,0.999525811654769
"psi[1798]",0.156571429086333,0.12109464357552,-0.0745815825,0.392078225,4074.07773291063,0.999525808037992
"psi[1799]",0.156250941367667,0.120846772104518,-0.07442895,0.3912762,4074.07743669695,0.999525810284854
"psi[1800]",0.153057692423333,0.118377063732892,-0.07290784,0.383279175,4074.07918341021,0.999525809047554
"psi[1801]",0.152739536021333,0.118130995655245,-0.0727563075,0.38248315,4074.07845525673,0.999525810949571
"psi[1802]",0.156250941367667,0.120846772104518,-0.07442895,0.3912762,4074.07743669695,0.999525810284854
"psi[1803]",0.156250941367667,0.120846772104518,-0.07442895,0.3912762,4074.07743669695,0.999525810284854
"psi[1804]",0.156250941367667,0.120846772104518,-0.07442895,0.3912762,4074.07743669695,0.999525810284854
"psi[1805]",0.156250941367667,0.120846772104518,-0.07442895,0.3912762,4074.07743669695,0.999525810284854
"psi[1806]",0.145165531411533,0.112273149224931,-0.06914847,0.36351605,4074.07701883912,0.999525810235493
"psi[1807]",0.145165531411533,0.112273149224931,-0.06914847,0.36351605,4074.07701883912,0.999525810235493
"psi[1808]",-0.16926278895,0.13091031829324,-0.4238594,0.0806270200000001,4074.07692596728,0.999525809784367
"psi[1809]",-0.16926278895,0.13091031829324,-0.4238594,0.0806270200000001,4074.07692596728,0.999525809784367
"psi[1810]",-0.169589776817667,0.131163221084958,-0.4246784,0.0807827525,4074.07668764749,0.999525806662661
"psi[1811]",-0.169753185602,0.13128960126042,-0.4250874,0.0808606675000001,4074.07780534703,0.999525808531363
"psi[1812]",-0.165980784805,0.128371972163487,-0.415641325,0.0790637,4074.07834700756,0.999525808641264
"psi[1813]",-0.167296258356333,0.129389379495853,-0.41893535,0.0796903275,4074.07808931525,0.999525807896627
"psi[1814]",0.182584815247,0.141213773881011,-0.08697292,0.4572196,4074.07821364175,0.99952580979382
"psi[1815]",0.189398363128333,0.146483468906346,-0.090218485,0.474281675,4074.07825755559,0.999525809958215
"psi[1816]",0.183939875489667,0.142261796273285,-0.0876183524999999,0.4606136,4074.07866165162,0.999525810801925
"psi[1817]",0.203320088554333,0.157250729336377,-0.096849945,0.509143875,4074.0781053552,0.999525808076228
"psi[1818]",0.798434142035,0.617520678420849,-0.380327925,1.99940125,4074.07998207004,0.999525811385768
"psi[1819]",0.806959355315,0.624114203045696,-0.384388775,2.02075125,4074.07704933243,0.999525810821252
"psi[1820]",0.815637356408667,0.630825898181644,-0.3885226,2.0424815,4074.079648999,0.999525809307099
"psi[1821]",0.838693831212333,0.648658118873957,-0.39950585,2.100212,4074.0775539546,0.99952580839844
"psi[1822]",0.851993982329333,0.658944638492908,-0.40584115,2.133522,4074.07581030711,0.999525808307682
"psi[1823]",0.861526380975667,0.666317173406918,-0.4103811,2.15739225,4074.07758104359,0.999525808125675
"psi[1824]",0.218017900076,0.168618239305125,-0.103851275,0.545950075,4074.07887930484,0.999525808759879
"psi[1825]",0.175865837427667,0.136017221891092,-0.083772365,0.4403945,4074.07791360878,0.999525808393516
"psi[1826]",0.175532331807,0.135759281879471,-0.0836134325,0.439559475,4074.07763439362,0.999525809758014
"psi[1827]",0.174865980859667,0.135243914209448,-0.0832960675,0.437890475,4074.07811205619,0.999525810223024
"psi[1828]",0.174865980859667,0.135243914209448,-0.0832960675,0.437890475,4074.07811205619,0.999525810223024
"psi[1829]",0.174865980859667,0.135243914209448,-0.0832960675,0.437890475,4074.07811205619,0.999525810223024
"psi[1830]",0.182923215991667,0.14147549529235,-0.087134055,0.458067575,4074.078566747,0.999525809318297
"psi[1831]",0.182923215991667,0.14147549529235,-0.087134055,0.458067575,4074.078566747,0.999525809318297
"psi[1832]",0.182923215991667,0.14147549529235,-0.087134055,0.458067575,4074.078566747,0.999525809318297
"psi[1833]",0.182923215991667,0.14147549529235,-0.087134055,0.458067575,4074.078566747,0.999525809318297
"psi[1834]",0.194572201899667,0.150484992037077,-0.09268299,0.48723775,4074.07772159037,0.999525808137222
"psi[1835]",0.196657317626667,0.152097658067788,-0.093676195,0.492459775,4074.07938691259,0.999525810306152
"psi[1836]",0.195613641090667,0.151290461732251,-0.0931790925,0.489845775,4074.07683361109,0.999525809568184
"psi[1837]",0.204026787603,0.157797314843894,-0.0971866124999999,0.510913875,4074.07849451377,0.99952580994869
"psi[1838]",0.209717909115333,0.162198912350915,-0.0998975724999999,0.525164975,4074.07849791098,0.99952580986102
"psi[1839]",0.183261877145667,0.141737423538093,-0.0872953875,0.458915575,4074.07851855347,0.999525808781358
"psi[1840]",0.183261877145667,0.141737423538093,-0.0872953875,0.458915575,4074.07851855347,0.999525808781358
"psi[1841]",0.183261877145667,0.141737423538093,-0.0872953875,0.458915575,4074.07851855347,0.999525808781358
"psi[1842]",0.182246637251333,0.140952223235596,-0.0868117875,0.4563726,4074.07970091426,0.999525809454269
"psi[1843]",0.182246637251333,0.140952223235596,-0.0868117875,0.4563726,4074.07970091426,0.999525809454269
"psi[1844]",0.182246637251333,0.140952223235596,-0.0868117875,0.4563726,4074.07970091426,0.999525809454269
"psi[1845]",0.184618824511333,0.142786907090325,-0.08794172,0.4623136,4074.07859962367,0.999525809237808
"psi[1846]",0.181908699505667,0.140690864006979,-0.086650855,0.455526575,4074.07839060982,0.999525809674565
"psi[1847]",0.175532331807,0.135759281879471,-0.0836134325,0.439559475,4074.07763439362,0.999525809758014
"psi[1848]",0.194919091432333,0.150753286102276,-0.092848225,0.48810675,4074.079861288,0.999525808135698
"psi[1849]",0.200854709812667,0.155343971588676,-0.095675605,0.502970825,4074.07886675787,0.999525809654002
"psi[1850]",0.196657317626667,0.152097658067788,-0.093676195,0.492459775,4074.07938691259,0.999525810306152
"psi[1851]",0.195266249372,0.151021775928894,-0.09301356,0.488975775,4074.08025874494,0.999525809477112
"psi[1852]",0.303810025519667,0.234971125107915,-0.14471765,0.7607863,4074.07813525353,0.999525809174347
"psi[1853]",0.359472078333667,0.278020960039856,-0.171232075,0.900172075,4074.07933012512,0.999525809947781
"psi[1854]",0.359959812645667,0.278398181145601,-0.171464125,0.9013931,4074.07825942703,0.999525809402376
"psi[1855]",0.360936824495,0.279153823012317,-0.171929225,0.9038401,4074.07822524857,0.999525809462942
"psi[1856]",0.360936824495,0.279153823012317,-0.171929225,0.9038401,4074.07822524857,0.999525809462942
"psi[1857]",0.360936824495,0.279153823012317,-0.171929225,0.9038401,4074.07822524857,0.999525809462942
"psi[1858]",0.179213670663,0.138606477961874,-0.08536709,0.44877755,4074.07707148693,0.999525809785005
"psi[1859]",0.179213670663,0.138606477961874,-0.08536709,0.44877755,4074.07707148693,0.999525809785005
"psi[1860]",0.179213670663,0.138606477961874,-0.08536709,0.44877755,4074.07707148693,0.999525809785005
"psi[1861]",0.180222549332667,0.139386760448002,-0.0858475925,0.45130455,4074.0781067547,0.999525809179223
"psi[1862]",0.180222549332667,0.139386760448002,-0.0858475925,0.45130455,4074.0781067547,0.999525809179223
"psi[1863]",0.187002697282667,0.14463062819995,-0.08907735,0.46828265,4074.07706919914,0.999525810275657
"psi[1864]",0.187002697282667,0.14463062819995,-0.08907735,0.46828265,4074.07706919914,0.999525810275657
"psi[1865]",0.180222549332667,0.139386760448002,-0.0858475925,0.45130455,4074.0781067547,0.999525809179223
"psi[1866]",0.187002697282667,0.14463062819995,-0.08907735,0.46828265,4074.07706919914,0.999525810275657
"psi[1867]",0.187002697282667,0.14463062819995,-0.08907735,0.46828265,4074.07706919914,0.999525810275657
"psi[1868]",0.187002697282667,0.14463062819995,-0.08907735,0.46828265,4074.07706919914,0.999525810275657
"psi[1869]",0.187002697282667,0.14463062819995,-0.08907735,0.46828265,4074.07706919914,0.999525810275657
"psi[1870]",0.187002697282667,0.14463062819995,-0.08907735,0.46828265,4074.07706919914,0.999525810275657
"psi[1871]",0.201909756138,0.156159970063609,-0.096178205,0.50561285,4074.07976585061,0.999525809001503
"psi[1872]",0.201909756138,0.156159970063609,-0.096178205,0.50561285,4074.07976585061,0.999525809001503
"psi[1873]",0.201909756138,0.156159970063609,-0.096178205,0.50561285,4074.07976585061,0.999525809001503
"psi[1874]",0.200854709812667,0.155343971588676,-0.095675605,0.502970825,4074.07886675787,0.999525809654002
"psi[1875]",0.200854709812667,0.155343971588676,-0.095675605,0.502970825,4074.07886675787,0.999525809654002
"psi[1876]",0.200854709812667,0.155343971588676,-0.095675605,0.502970825,4074.07886675787,0.999525809654002
"psi[1877]",0.200854709812667,0.155343971588676,-0.095675605,0.502970825,4074.07886675787,0.999525809654002
"psi[1878]",0.200854709812667,0.155343971588676,-0.095675605,0.502970825,4074.07886675787,0.999525809654002
"psi[1879]",0.200854709812667,0.155343971588676,-0.095675605,0.502970825,4074.07886675787,0.999525809654002
"psi[1880]",0.200854709812667,0.155343971588676,-0.095675605,0.502970825,4074.07886675787,0.999525809654002
"psi[1881]",0.200854709812667,0.155343971588676,-0.095675605,0.502970825,4074.07886675787,0.999525809654002
"psi[1882]",0.200854709812667,0.155343971588676,-0.095675605,0.502970825,4074.07886675787,0.999525809654002
"psi[1883]",0.200854709812667,0.155343971588676,-0.095675605,0.502970825,4074.07886675787,0.999525809654002
"psi[1884]",-0.164496592061,0.127224072763795,-0.411924325,0.0783566575,4074.07872223248,0.999525808271897
"psi[1885]",-0.164496592061,0.127224072763795,-0.411924325,0.0783566575,4074.07872223248,0.999525808271897
"psi[1886]",-0.164496592061,0.127224072763795,-0.411924325,0.0783566575,4074.07872223248,0.999525808271897
"psi[1887]",-0.155830987057,0.120521963043985,-0.3902242,0.07422891,4074.07630049945,0.999525811131966
"psi[1888]",-0.157509543257667,0.121820186682904,-0.394427225,0.0750284725,4074.080162668,0.99952580969051
"psi[1889]",-0.159015279795667,0.12298475138112,-0.39819825,0.07574572,4074.07871766883,0.999525809906044
"psi[1890]",-0.164496592061,0.127224072763795,-0.411924325,0.0783566575,4074.07872223248,0.999525808271897
"psi[1891]",-0.160349798169,0.124016876327842,-0.40154025,0.0763813525,4074.07763242576,0.99952581123952
"psi[1892]",-0.161846734926333,0.12517463775377,-0.4052883,0.077094495,4074.0798405521,0.999525810459934
"psi[1893]",-0.164496592061,0.127224072763795,-0.411924325,0.0783566575,4074.07872223248,0.999525808271897
"psi[1894]",-0.164496592061,0.127224072763795,-0.411924325,0.0783566575,4074.07872223248,0.999525808271897
"psi[1895]",0.210434029693333,0.162752760259312,-0.10023855,0.526958,4074.07881948495,0.999525810548772
"psi[1896]",0.211869442275667,0.163862937923275,-0.100922675,0.530553,4074.07755295078,0.999525809932363
"psi[1897]",0.209002838988333,0.161645866842018,-0.0995568875,0.52337495,4074.07810740967,0.999525809533732
"psi[1898]",0.179549727501,0.138866392468238,-0.085527125,0.44961955,4074.07806337029,0.999525808275193
"psi[1899]",0.179549727501,0.138866392468238,-0.085527125,0.44961955,4074.07806337029,0.999525808275193
"psi[1900]",0.179549727501,0.138866392468238,-0.085527125,0.44961955,4074.07806337029,0.999525808275193
"psi[1901]",0.179549727501,0.138866392468238,-0.085527125,0.44961955,4074.07806337029,0.999525808275193
"psi[1902]",0.16825256854,0.130129004376176,-0.0801458225,0.4213294,4074.07880565307,0.999525809529774
"psi[1903]",0.167268299835333,0.129367754134687,-0.0796769275,0.41886535,4074.0792263264,0.999525809138862
"psi[1904]",0.167268299835333,0.129367754134687,-0.0796769275,0.41886535,4074.0792263264,0.999525809138862
"psi[1905]",0.164653335526,0.127345300688891,-0.07843137,0.41231635,4074.07623987164,0.999525809715749
"psi[1906]",0.164653335526,0.127345300688891,-0.07843137,0.41231635,4074.07623987164,0.999525809715749
"psi[1907]",0.163676349132333,0.12658968366322,-0.077965975,0.4098703,4074.07838915247,0.999525811365503
"psi[1908]",0.163676349132333,0.12658968366322,-0.077965975,0.4098703,4074.07838915247,0.999525811365503
"psi[1909]",0.163676349132333,0.12658968366322,-0.077965975,0.4098703,4074.07838915247,0.999525811365503
"psi[1910]",0.0943803037560333,0.072995108231833,-0.0449573125,0.23634235,4074.0781390333,0.999525808433725
"psi[1911]",0.0943803037560333,0.072995108231833,-0.0449573125,0.23634235,4074.0781390333,0.999525808433725
"psi[1912]",0.0943803037560333,0.072995108231833,-0.0449573125,0.23634235,4074.0781390333,0.999525808433725
"psi[1913]",0.0943803037560333,0.072995108231833,-0.0449573125,0.23634235,4074.0781390333,0.999525808433725
"psi[1914]",0.0940984468755,0.0727771173830987,-0.044823085,0.23563635,4074.07767944758,0.9995258078642
"psi[1915]",0.0940984468755,0.0727771173830987,-0.044823085,0.23563635,4074.07767944758,0.9995258078642
"psi[1916]",0.0940984468755,0.0727771173830987,-0.044823085,0.23563635,4074.07767944758,0.9995258078642
"psi[1917]",0.0935352189706,0.0723415097954901,-0.0445548275,0.234226325,4074.07858623362,0.999525809921844
"psi[1918]",0.0935352189706,0.0723415097954901,-0.0445548275,0.234226325,4074.07858623362,0.999525809921844
"psi[1919]",0.0935352189706,0.0723415097954901,-0.0445548275,0.234226325,4074.07858623362,0.999525809921844
"psi[1920]",0.0935352189706,0.0723415097954901,-0.0445548275,0.234226325,4074.07858623362,0.999525809921844
"psi[1921]",0.147362400039,0.11397223522951,-0.0701949825,0.369018075,4074.07841137685,0.999525809575702
"psi[1922]",0.147362400039,0.11397223522951,-0.0701949825,0.369018075,4074.07841137685,0.999525809575702
"psi[1923]",0.147362400039,0.11397223522951,-0.0701949825,0.369018075,4074.07841137685,0.999525809575702
"psi[1924]",0.137708212056067,0.106505549458549,-0.06559624,0.34484195,4074.07676214484,0.999525808208993
"psi[1925]",0.131580350155733,0.101766171286487,-0.0626773425,0.329496875,4074.0767627303,0.999525810560455
"psi[1926]",0.131580350155733,0.101766171286487,-0.0626773425,0.329496875,4074.0767627303,0.999525810560455
"psi[1927]",0.131580350155733,0.101766171286487,-0.0626773425,0.329496875,4074.0767627303,0.999525810560455
"psi[1928]",0.137708212056067,0.106505549458549,-0.06559624,0.34484195,4074.07676214484,0.999525808208993
"psi[1929]",0.118662382504267,0.0917752289595027,-0.0565238825,0.297148675,4074.07704578227,0.999525810492761
"psi[1930]",0.117773864576667,0.0910880343419837,-0.056100695,0.29492365,4074.07717096676,0.999525807983345
"psi[1931]",0.14830697564,0.11470278696421,-0.070644875,0.3713831,4074.07820616894,0.999525808953872
"psi[1932]",0.149253397784333,0.115434765366417,-0.07109567,0.3737531,4074.07877490077,0.999525810147459
"psi[1933]",0.141111903694167,0.109138016003002,-0.0672175725,0.353365,4074.07887164281,0.999525810963198
"psi[1934]",0.143602418330933,0.111064212234122,-0.068403915,0.359602025,4074.07884019764,0.999525809237529
"psi[1935]",0.143602418330933,0.111064212234122,-0.068403915,0.359602025,4074.07884019764,0.999525809237529
"psi[1936]",0.143602418330933,0.111064212234122,-0.068403915,0.359602025,4074.07884019764,0.999525809237529
"psi[1937]",0.143602418330933,0.111064212234122,-0.068403915,0.359602025,4074.07884019764,0.999525809237529
"psi[1938]",0.143602418330933,0.111064212234122,-0.068403915,0.359602025,4074.07884019764,0.999525809237529
"psi[1939]",0.286313300220333,0.221438904157638,-0.13638295,0.71697205,4074.07826188975,0.999525810230666
"psi[1940]",0.286313300220333,0.221438904157638,-0.13638295,0.71697205,4074.07826188975,0.999525810230666
"psi[1941]",0.285894347925,0.221114877119013,-0.1361839,0.71592205,4074.07829227216,0.999525809174997
"psi[1942]",0.285894347925,0.221114877119013,-0.1361839,0.71592205,4074.07829227216,0.999525809174997
"psi[1943]",0.283388248947667,0.219176625924565,-0.134989675,0.709647,4074.0782986255,0.999525809552196
"psi[1944]",0.283388248947667,0.219176625924565,-0.134989675,0.709647,4074.0782986255,0.999525809552196
"psi[1945]",0.272675931349667,0.210891557098988,-0.129886625,0.68282185,4074.07740793262,0.999525809983137
"psi[1946]",0.272675931349667,0.210891557098988,-0.129886625,0.68282185,4074.07740793262,0.999525809983137
"psi[1947]",0.231676073888667,0.179181668544696,-0.1103576,0.5801513,4074.07721541589,0.99952580799755
"psi[1948]",0.235434592607667,0.182088563690669,-0.112147,0.58956335,4074.07858118671,0.999525810115213
"psi[1949]",0.223508639841667,0.17286486053917,-0.1064668,0.559699175,4074.07874582551,0.999525809438516
"psi[1950]",0.223508639841667,0.17286486053917,-0.1064668,0.559699175,4074.07874582551,0.999525809438516
"psi[1951]",0.245345548027667,0.18975383988132,-0.116868925,0.61438245,4074.07908083188,0.999525808814156
"psi[1952]",0.246116394330333,0.190350029061326,-0.117236025,0.616312475,4074.07794529373,0.999525809202972
"psi[1953]",0.218017900076,0.168618239305125,-0.103851275,0.545950075,4074.07887930484,0.999525808759879
"psi[1954]",0.238083034606333,0.184136907940752,-0.113409225,0.596195375,4074.07815927927,0.999525807827551
"psi[1955]",0.235057428183333,0.181796854985978,-0.11196795,0.588619325,4074.07774958302,0.999525809445684
"psi[1956]",0.247274963634667,0.191246093693324,-0.11778715,0.6192135,4074.07858311767,0.999525809531429
"psi[1957]",0.251157068231667,0.194248558971383,-0.119636525,0.62893555,4074.07804815513,0.999525809175034
"psi[1958]",0.251157068231667,0.194248558971383,-0.119636525,0.62893555,4074.07804815513,0.999525809175034
"psi[1959]",0.251157068231667,0.194248558971383,-0.119636525,0.62893555,4074.07804815513,0.999525809175034
"psi[1960]",0.263393306445,0.203712240557092,-0.1254657,0.659576725,4074.07761652747,0.99952580934661
"psi[1961]",0.251157068231667,0.194248558971383,-0.119636525,0.62893555,4074.07804815513,0.999525809175034
"psi[1962]",0.263393306445,0.203712240557092,-0.1254657,0.659576725,4074.07761652747,0.99952580934661
"psi[1963]",0.263393306445,0.203712240557092,-0.1254657,0.659576725,4074.07761652747,0.99952580934661
"psi[1964]",0.263393306445,0.203712240557092,-0.1254657,0.659576725,4074.07761652747,0.99952580934661
"psi[1965]",0.263393306445,0.203712240557092,-0.1254657,0.659576725,4074.07761652747,0.99952580934661
"psi[1966]",0.263393306445,0.203712240557092,-0.1254657,0.659576725,4074.07761652747,0.99952580934661
"psi[1967]",0.263393306445,0.203712240557092,-0.1254657,0.659576725,4074.07761652747,0.99952580934661
"psi[1968]",0.162701334906333,0.125835605497819,-0.07750158,0.4074283,4074.07880192915,0.999525808561122
"psi[1969]",0.16432745443,0.127093266258626,-0.0782761375,0.411500325,4074.08004018516,0.999525810236502
"psi[1970]",0.158498829417333,0.122585318389975,-0.07549967,0.396905225,4074.07806802148,0.999525808250405
"psi[1971]",0.162701334906333,0.125835605497819,-0.07750158,0.4074283,4074.07880192915,0.999525808561122
"psi[1972]",0.164979437275,0.127597512233165,-0.0785867025,0.413133325,4074.07838454812,0.999525809369945
"psi[1973]",0.158498829417333,0.122585318389975,-0.07549967,0.396905225,4074.07806802148,0.999525808250405
"psi[1974]",0.16432745443,0.127093266258626,-0.0782761375,0.411500325,4074.08004018516,0.999525810236502
"psi[1975]",0.163026125454,0.126086796836659,-0.0776562125,0.4082423,4074.07737015102,0.999525808160467
"psi[1976]",0.164979437275,0.127597512233165,-0.0785867025,0.413133325,4074.07838454812,0.999525809369945
"psi[1977]",0.164001789753333,0.126841393039496,-0.0781210075,0.410685325,4074.07896011065,0.99952581027631
"psi[1978]",0.158498829417333,0.122585318389975,-0.07549967,0.396905225,4074.07806802148,0.999525808250405
"psi[1979]",0.158498829417333,0.122585318389975,-0.07549967,0.396905225,4074.07806802148,0.999525808250405
"psi[1980]",0.158498829417333,0.122585318389975,-0.07549967,0.396905225,4074.07806802148,0.999525808250405
"psi[1981]",0.158498829417333,0.122585318389975,-0.07549967,0.396905225,4074.07806802148,0.999525808250405
"psi[1982]",0.158498829417333,0.122585318389975,-0.07549967,0.396905225,4074.07806802148,0.999525808250405
"psi[1983]",0.158498829417333,0.122585318389975,-0.07549967,0.396905225,4074.07806802148,0.999525808250405
"psi[1984]",0.158498829417333,0.122585318389975,-0.07549967,0.396905225,4074.07806802148,0.999525808250405
"psi[1985]",0.158498829417333,0.122585318389975,-0.07549967,0.396905225,4074.07806802148,0.999525808250405
"psi[1986]",0.158498829417333,0.122585318389975,-0.07549967,0.396905225,4074.07806802148,0.999525808250405
"psi[1987]",0.158498829417333,0.122585318389975,-0.07549967,0.396905225,4074.07806802148,0.999525808250405
"psi[1988]",0.151151810315667,0.116903019733571,-0.0720000525,0.378507125,4074.07917995201,0.999525809188281
"psi[1989]",0.151151810315667,0.116903019733571,-0.0720000525,0.378507125,4074.07917995201,0.999525809188281
"psi[1990]",0.151151810315667,0.116903019733571,-0.0720000525,0.378507125,4074.07917995201,0.999525809188281
"psi[1991]",0.151151810315667,0.116903019733571,-0.0720000525,0.378507125,4074.07917995201,0.999525809188281
"psi[1992]",0.180896303298,0.13990785334048,-0.0861685575,0.45299155,4074.07720588403,0.999525807336939
"psi[1993]",0.180896303298,0.13990785334048,-0.0861685575,0.45299155,4074.07720588403,0.999525807336939
"psi[1994]",0.180896303298,0.13990785334048,-0.0861685575,0.45299155,4074.07720588403,0.999525807336939
"psi[1995]",0.180896303298,0.13990785334048,-0.0861685575,0.45299155,4074.07720588403,0.999525807336939
"psi[1996]",0.162376764698333,0.12558457246588,-0.0773469475,0.406616275,4074.07857370979,0.999525811071768
"psi[1997]",0.162376764698333,0.12558457246588,-0.0773469475,0.406616275,4074.07857370979,0.999525811071768
"psi[1998]",0.162376764698333,0.12558457246588,-0.0773469475,0.406616275,4074.07857370979,0.999525811071768
"psi[1999]",0.162376764698333,0.12558457246588,-0.0773469475,0.406616275,4074.07857370979,0.999525811071768
"psi[2000]",0.162376764698333,0.12558457246588,-0.0773469475,0.406616275,4074.07857370979,0.999525811071768
"psi[2001]",0.162376764698333,0.12558457246588,-0.0773469475,0.406616275,4074.07857370979,0.999525811071768
"psi[2002]",0.162376764698333,0.12558457246588,-0.0773469475,0.406616275,4074.07857370979,0.999525811071768
"psi[2003]",0.162376764698333,0.12558457246588,-0.0773469475,0.406616275,4074.07857370979,0.999525811071768
"psi[2004]",-0.172847489446667,0.133682780016306,-0.432836425,0.08233457,4074.07822171947,0.999525808107748
"psi[2005]",0.163351125759667,0.126338159560546,-0.077811045,0.409055325,4074.07839363049,0.999525810311732
"psi[2006]",0.163351125759667,0.126338159560546,-0.077811045,0.409055325,4074.07839363049,0.999525810311732
"psi[2007]",0.169897462192667,0.131401192891501,-0.0809293825,0.425448425,4074.07726811344,0.999525809368059
"psi[2008]",0.169897462192667,0.131401192891501,-0.0809293825,0.425448425,4074.07726811344,0.999525809368059
"psi[2009]",0.169897462192667,0.131401192891501,-0.0809293825,0.425448425,4074.07726811344,0.999525809368059
